Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180704-123856:775,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,313623,7812,TRUE,58439,1y,10y,65676,131649,131649,1/1/1855,01/01/2015,47.65836327,376.6495378,2.54E-06,src/main/resources/valipop/results/batch54-fs/20180704-123856:775,0,0,0.3,0,TRUE,147,4641.462104,NONE,87,337.2214255
20180704-124337:571,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594609,15625,TRUE,58439,1y,10y,124400,249729,249729,1/1/1855,01/01/2015,36.99781143,179.1573184,2.08E-06,src/main/resources/valipop/results/batch54-fs/20180704-124337:571,0,0,0.8,0.2,TRUE,147,7922.248208,NONE,15,268.1839497
20180704-124311:548,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596097,15625,TRUE,58439,1y,10y,124788,250143,250143,1/1/1855,01/01/2015,38.34780741,179.7939221,2.18E-06,src/main/resources/valipop/results/batch54-fs/20180704-124311:548,0,0,0.2,0.2,TRUE,147,8024.985136,NONE,8,313.2341107
20180704-123842:407,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296776,7812,TRUE,58439,1y,10y,62161,124524,124524,1/1/1855,01/01/2015,69.45298152,433.8276593,1.78E-06,src/main/resources/valipop/results/batch54-fs/20180704-123842:407,0,0,0.3,0,TRUE,147,4879.6968,NONE,94,312.3020487
20180704-123746:080,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,316378,7812,TRUE,58439,1y,10y,66243,132940,132940,1/1/1855,01/01/2015,109.4824209,412.4855412,0.010377649,src/main/resources/valipop/results/batch54-fs/20180704-123746:080,0,0,0.3,0,TRUE,147,4805.196768,NONE,77,347.0629805
20180704-124357:655,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,661985,15625,TRUE,58439,1y,10y,138455,277647,277647,1/1/1855,01/01/2015,39.26072969,194.9326097,2.34E-06,src/main/resources/valipop/results/batch54-fs/20180704-124357:655,0,0,0.8,0.2,TRUE,147,7842.254632,NONE,20,277.30205
20180704-124335:515,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594039,15625,TRUE,58439,1y,10y,124329,249156,249156,1/1/1855,01/01/2015,41.08528067,192.1021366,1.84E-06,src/main/resources/valipop/results/batch54-fs/20180704-124335:515,0,0,0.2,0.2,TRUE,147,8017.660712,NONE,11,313.8638827
20180704-124400:512,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594281,15625,TRUE,58439,1y,10y,124445,249544,249544,1/1/1855,01/01/2015,37.51270343,181.5615477,2.15E-06,src/main/resources/valipop/results/batch54-fs/20180704-124400:512,0,0,0.2,0.2,TRUE,147,7913.31432,NONE,14,310.9909416
20180704-124509:938,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,661536,15625,TRUE,58439,1y,10y,138424,277604,277604,1/1/1855,01/01/2015,38.50262519,192.4300394,2.11E-06,src/main/resources/valipop/results/batch54-fs/20180704-124509:938,0,0,0.8,0.2,TRUE,147,7721.573096,NONE,27,282.989577
20180704-124556:844,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594069,15625,TRUE,58439,1y,10y,124388,249258,249258,1/1/1855,01/01/2015,39.24856791,193.6828022,2.50E-06,src/main/resources/valipop/results/batch54-fs/20180704-124556:844,0,0,0.2,0.2,TRUE,147,8119.146368,NONE,6,317.6216403
20180704-124357:387,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296445,7812,TRUE,58439,1y,10y,62082,124558,124558,1/1/1855,01/01/2015,108.5510413,322.9514974,2.87E-06,src/main/resources/valipop/results/batch54-fs/20180704-124357:387,0,0,0.3,0,TRUE,147,4910.495064,NONE,96,330.3699887
20180704-123739:832,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298315,7812,TRUE,58439,1y,10y,62440,125291,125291,1/1/1855,01/01/2015,454.6680603,483.5762731,2.56E-06,src/main/resources/valipop/results/batch54-fs/20180704-123739:832,0,0,0.3,0,TRUE,147,5052.97604,NONE,90,340.958285
20180704-124351:791,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297351,7812,TRUE,58439,1y,10y,62273,124825,124825,1/1/1855,01/01/2015,146.0971282,435.3345974,1.85E-06,src/main/resources/valipop/results/batch54-fs/20180704-124351:791,0,0,0.3,0,TRUE,147,4792.289608,NONE,92,328.8430177
20180704-124708:534,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,365483,7812,TRUE,58439,1y,10y,76481,153514,153514,1/1/1855,01/01/2015,40.29386991,367.304504,1.88E-06,src/main/resources/valipop/results/batch54-fs/20180704-124708:534,0,0,0.3,0,TRUE,147,5117.41056,NONE,85,339.8483367
20180704-125204:130,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595572,15625,TRUE,58439,1y,10y,124680,250008,250008,1/1/1855,01/01/2015,38.3529959,193.8429694,1.98E-06,src/main/resources/valipop/results/batch54-fs/20180704-125204:130,0,0,0.2,0.2,TRUE,147,7897.913392,NONE,12,318.0732141
20180704-125243:807,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594965,15625,TRUE,58439,1y,10y,124621,249876,249876,1/1/1855,01/01/2015,40.94629252,178.1626822,1.71E-06,src/main/resources/valipop/results/batch54-fs/20180704-125243:807,0,0,0.2,0.2,TRUE,147,8206.787296,NONE,15,309.0658754
20180704-125251:805,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592161,15625,TRUE,58439,1y,10y,123938,248637,248637,1/1/1855,01/01/2015,36.89465306,178.8390522,2.12E-06,src/main/resources/valipop/results/batch54-fs/20180704-125251:805,0,0,0.2,0.2,TRUE,147,7984.06952,NONE,30,307.0697271
20180704-123941:539,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,274609,7812,TRUE,58439,1y,10y,59993,112053,112053,1/1/1855,01/01/2015,105.217155,465.7920316,3.25E-06,src/main/resources/valipop/results/batch54-fs/20180704-123941:539,0,0,0,0.6,TRUE,147,3983.480056,NONE,9,766.1357135
20180704-124011:677,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,264638,7812,TRUE,58439,1y,10y,58308,108128,108128,1/1/1855,01/01/2015,87.45947551,471.6237676,2.64E-06,src/main/resources/valipop/results/batch54-fs/20180704-124011:677,0,0,0,0.6,TRUE,147,4673.674,NONE,43,760.5379629
20180704-124011:937,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,264664,7812,TRUE,58439,1y,10y,58176,108020,108020,1/1/1855,01/01/2015,79.21402223,512.5047962,2.51E-06,src/main/resources/valipop/results/batch54-fs/20180704-124011:937,0,0,0,0.6,TRUE,147,4769.982208,NONE,6,734.7076239
20180704-125220:472,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,326885,7812,TRUE,58439,1y,10y,68450,137261,137261,1/1/1855,01/01/2015,46.00651742,257.3314062,2.59E-06,src/main/resources/valipop/results/batch54-fs/20180704-125220:472,0,0,0.3,0.3,TRUE,147,5006.09732,NONE,0,339.6228654
20180704-122837:613,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,277093,7812,TRUE,58439,1y,10y,61441,113008,113008,1/1/1855,01/01/2015,212.6335572,1462.03283,9.45E-06,src/main/resources/valipop/results/batch54-fs/20180704-122837:613,0,0,0,1,TRUE,147,4815.518504,NONE,8,380.4720346
20180704-125508:610,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597111,15625,TRUE,58439,1y,10y,125067,250910,250910,1/1/1855,01/01/2015,39.16912742,177.648785,2.03E-06,src/main/resources/valipop/results/batch54-fs/20180704-125508:610,0,0,0.2,0.2,TRUE,147,8028.2092,NONE,19,310.3235274
20180704-125140:294,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297084,7812,TRUE,58439,1y,10y,62203,124750,124750,1/1/1855,01/01/2015,109.4409778,352.8746271,2.79E-06,src/main/resources/valipop/results/batch54-fs/20180704-125140:294,0,0,0.3,0.3,TRUE,147,4946.694584,NONE,2,316.9173607
20180704-125221:709,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,312428,7812,TRUE,58439,1y,10y,65421,131073,131073,1/1/1855,01/01/2015,64.9302356,298.5680969,3.68E-06,src/main/resources/valipop/results/batch54-fs/20180704-125221:709,0,0,0.3,0.3,TRUE,147,5009.259672,NONE,0,432.2295907
20180704-125026:919,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,321253,7812,TRUE,58439,1y,10y,67241,134942,134942,1/1/1855,01/01/2015,327.4105233,442.2449182,2.47E-06,src/main/resources/valipop/results/batch54-fs/20180704-125026:919,0,0,0.3,0,TRUE,147,5145.324864,NONE,81,421.6361794
20180704-125914:087,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,330918,7812,TRUE,58439,1y,10y,69289,138910,138910,1/1/1855,01/01/2015,84.40760964,323.0526083,3.02E-06,src/main/resources/valipop/results/batch54-fs/20180704-125914:087,0,0,0.3,0.3,TRUE,147,4857.089312,NONE,35,407.3892149
20180704-125647:956,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296304,7812,TRUE,58439,1y,10y,62007,124448,124448,1/1/1855,01/01/2015,39.71710631,463.8949635,2.74E-06,src/main/resources/valipop/results/batch54-fs/20180704-125647:956,0,0,0.3,0.3,TRUE,147,5029.2378,NONE,0,413.9813985
20180704-130446:221,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297623,7812,TRUE,58439,1y,10y,62344,124728,124728,1/1/1855,01/01/2015,178.2756639,231.9718551,3.10E-06,src/main/resources/valipop/results/batch54-fs/20180704-130446:221,0,0,0.3,0.6,TRUE,147,4782.10648,NONE,0,405.3370642
20180704-130305:440,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297575,7812,TRUE,58439,1y,10y,62247,125001,125001,1/1/1855,01/01/2015,75.69635011,513.8410775,3.18E-06,src/main/resources/valipop/results/batch54-fs/20180704-130305:440,0,0,0.3,0.6,TRUE,147,5183.236304,NONE,0,383.5215658
20180704-125939:385,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296347,7812,TRUE,58439,1y,10y,61988,124403,124403,1/1/1855,01/01/2015,215.6916616,615.6564114,3.49E-06,src/main/resources/valipop/results/batch54-fs/20180704-125939:385,0,0,0.3,0.3,TRUE,147,5011.452008,NONE,0,360.1661327
20180704-125912:513,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,325813,7812,TRUE,58439,1y,10y,68135,136862,136862,1/1/1855,01/01/2015,122.4058715,679.7844776,4.09E-06,src/main/resources/valipop/results/batch54-fs/20180704-125912:513,0,0,0.3,0.3,TRUE,147,5035.583208,NONE,4,394.4289837
20180704-131025:559,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296457,7812,TRUE,58439,1y,10y,62048,124556,124556,1/1/1855,01/01/2015,53.97151098,260.2451133,3.85E-06,src/main/resources/valipop/results/batch54-fs/20180704-131025:559,0,0,0.3,0.3,TRUE,147,4891.926648,NONE,0,357.2990421
20180704-130344:006,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,299436,7812,TRUE,58439,1y,10y,62721,125735,125735,1/1/1855,01/01/2015,80.99076219,666.0571425,3.10E-06,src/main/resources/valipop/results/batch54-fs/20180704-130344:006,0,0,0.3,0,TRUE,147,5107.351192,NONE,86,327.9449043
20180704-130247:558,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,282134,7812,TRUE,58439,1y,10y,61800,115218,115218,1/1/1855,01/01/2015,75.40764827,470.5672481,6.27E-06,src/main/resources/valipop/results/batch54-fs/20180704-130247:558,0,0,0,1,TRUE,147,4631.561368,NONE,12,787.1238457
20180704-130224:784,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,269127,7812,TRUE,58439,1y,10y,59212,109431,109431,1/1/1855,01/01/2015,100.3624855,508.1102474,8.42E-06,src/main/resources/valipop/results/batch54-fs/20180704-130224:784,0,0,0,1,TRUE,147,4859.119384,NONE,68,748.4945123
20180704-130207:926,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,281927,7812,TRUE,58439,1y,10y,62602,114262,114262,1/1/1855,01/01/2015,90.9582457,500.7223236,2.32E-06,src/main/resources/valipop/results/batch54-fs/20180704-130207:926,0,0,0,1,TRUE,147,4781.665632,NONE,20,793.1615016
20180704-131251:451,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,308473,7812,TRUE,58439,1y,10y,64610,129560,129560,1/1/1855,01/01/2015,166.9472472,263.2404858,3.47E-06,src/main/resources/valipop/results/batch54-fs/20180704-131251:451,0,0,0.3,0.6,TRUE,147,5178.708192,NONE,14,312.7934044
20180704-130557:169,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297844,7812,TRUE,58439,1y,10y,62341,125049,125049,1/1/1855,01/01/2015,409.6475627,281.2008114,2.69E-06,src/main/resources/valipop/results/batch54-fs/20180704-130557:169,0,0,0.3,0.6,TRUE,147,5215.75372,NONE,0,425.2886601
20180704-131253:937,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297089,7812,TRUE,58439,1y,10y,62277,124839,124839,1/1/1855,01/01/2015,270.4529683,294.8370108,2.80E-06,src/main/resources/valipop/results/batch54-fs/20180704-131253:937,0,0,0.3,0.6,TRUE,147,4703.876976,NONE,16,388.2078403
20180704-132148:533,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297796,7812,TRUE,58439,1y,10y,62296,125127,125127,1/1/1855,01/01/2015,114.7073769,201.2012279,2.72E-06,src/main/resources/valipop/results/batch54-fs/20180704-132148:533,0,0,0.3,0.3,TRUE,147,4887.710072,NONE,0,349.280269
20180704-131938:061,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,315987,7812,TRUE,58439,1y,10y,66135,132673,132673,1/1/1855,01/01/2015,168.2900494,271.8019203,2.46E-06,src/main/resources/valipop/results/batch54-fs/20180704-131938:061,0,0,0.3,0.6,TRUE,147,4701.73348,NONE,0,368.9789171
20180704-131922:111,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,328610,7812,TRUE,58439,1y,10y,68712,137869,137869,1/1/1855,01/01/2015,83.22670199,347.7553789,2.49E-06,src/main/resources/valipop/results/batch54-fs/20180704-131922:111,0,0,0.3,1,TRUE,147,5129.142768,NONE,0,409.5543066
20180704-132140:393,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,303974,7812,TRUE,58439,1y,10y,63638,127527,127527,1/1/1855,01/01/2015,172.1489214,270.4987158,3.46E-06,src/main/resources/valipop/results/batch54-fs/20180704-132140:393,0,0,0.3,0.6,TRUE,147,4673.412616,NONE,0,335.7373191
20180704-131842:236,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,318251,7812,TRUE,58439,1y,10y,66590,133521,133521,1/1/1855,01/01/2015,108.6730335,514.7724216,4.79E-06,src/main/resources/valipop/results/batch54-fs/20180704-131842:236,0,0,0.3,1,TRUE,147,4953.885712,NONE,0,376.6878
20180704-131938:957,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298520,7812,TRUE,58439,1y,10y,62530,125338,125338,1/1/1855,01/01/2015,189.4701025,422.331988,2.86E-06,src/main/resources/valipop/results/batch54-fs/20180704-131938:957,0,0,0.3,0.6,TRUE,147,5013.8342,NONE,0,355.2664622
20180704-132521:695,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297437,7812,TRUE,58439,1y,10y,62236,124907,124907,1/1/1855,01/01/2015,45.16851747,304.5378668,2.37E-06,src/main/resources/valipop/results/batch54-fs/20180704-132521:695,0,0,0.3,1,TRUE,147,4995.522824,NONE,0,341.2518469
20180704-132856:392,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297386,7812,TRUE,58439,1y,10y,62270,124940,124940,1/1/1855,01/01/2015,70.21251263,413.9939734,1.93E-06,src/main/resources/valipop/results/batch54-fs/20180704-132856:392,0,0,0.3,1,TRUE,147,5160.694872,NONE,10,336.8305995
20180704-132537:241,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,317777,7812,TRUE,58439,1y,10y,66544,133392,133392,1/1/1855,01/01/2015,137.6053535,335.0070379,2.61E-06,src/main/resources/valipop/results/batch54-fs/20180704-132537:241,0,0,0.3,1,TRUE,147,5154.72804,NONE,0,529.1152938
20180704-132511:518,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296968,7812,TRUE,58439,1y,10y,62221,124652,124652,1/1/1855,01/01/2015,119.9605254,774.453293,3.62E-06,src/main/resources/valipop/results/batch54-fs/20180704-132511:518,0,0,0.3,0,TRUE,147,5030.695744,NONE,94,703.3927111
20180704-132516:528,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298250,7812,TRUE,58439,1y,10y,62400,125177,125177,1/1/1855,01/01/2015,105.1708538,821.9223472,2.90E-06,src/main/resources/valipop/results/batch54-fs/20180704-132516:528,0,0,0.3,0,TRUE,147,4828.270672,NONE,88,698.3860894
20180704-133527:066,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,331076,7812,TRUE,58439,1y,10y,69282,139100,139100,1/1/1855,01/01/2015,109.402922,588.3678315,6.76E-06,src/main/resources/valipop/results/batch54-fs/20180704-133527:066,0,0,0.6,0,TRUE,147,5190.380744,NONE,68,348.6992372
20180704-132506:034,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298650,7812,TRUE,58439,1y,10y,62497,125462,125462,1/1/1855,01/01/2015,132.3846485,915.5677221,5.67E-05,src/main/resources/valipop/results/batch54-fs/20180704-132506:034,0,0,0.3,0,TRUE,147,4846.326584,NONE,96,679.5515392
20180704-133311:129,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,320100,7812,TRUE,58439,1y,10y,67030,134437,134437,1/1/1855,01/01/2015,99.8380684,642.2416985,4.51E-06,src/main/resources/valipop/results/batch54-fs/20180704-133311:129,0,0,0.3,1,TRUE,147,4809.862568,NONE,0,520.0715533
20180704-133258:033,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296170,7812,TRUE,58439,1y,10y,61961,124273,124273,1/1/1855,01/01/2015,92.67885306,839.0952881,0.031452585,src/main/resources/valipop/results/batch54-fs/20180704-133258:033,0,0,0.3,0.6,TRUE,147,4550.220856,NONE,0,345.515477
20180704-133655:008,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,321769,7812,TRUE,58439,1y,10y,67268,135064,135064,1/1/1855,01/01/2015,254.8911099,564.5251893,2.52E-06,src/main/resources/valipop/results/batch54-fs/20180704-133655:008,0,0,0.6,0,TRUE,147,5112.994192,NONE,94,313.8324754
20180704-133355:277,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297353,7812,TRUE,58439,1y,10y,62193,124814,124814,1/1/1855,01/01/2015,413.8829603,676.7498515,3.72E-06,src/main/resources/valipop/results/batch54-fs/20180704-133355:277,0,0,0.6,0,TRUE,147,5232.40748,NONE,92,307.8186261
20180704-133515:906,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297614,7812,TRUE,58439,1y,10y,62286,124945,124945,1/1/1855,01/01/2015,400.6539208,760.5030351,4.45E-06,src/main/resources/valipop/results/batch54-fs/20180704-133515:906,0,0,0.3,1,TRUE,147,5159.650128,NONE,0,390.6991727
20180704-134314:010,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,330406,7812,TRUE,58439,1y,10y,69183,138812,138812,1/1/1855,01/01/2015,43.23142665,715.4018429,0.018740468,src/main/resources/valipop/results/batch54-fs/20180704-134314:010,0,0,0.6,0,TRUE,147,5172.066568,NONE,90,510.9961665
20180704-133554:267,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,303105,7812,TRUE,58439,1y,10y,63456,127143,127143,1/1/1855,01/01/2015,499.034253,689.4517467,3.94E-06,src/main/resources/valipop/results/batch54-fs/20180704-133554:267,0,0,0.3,1,TRUE,147,5154.830192,NONE,0,544.9433621
20180704-135449:230,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,325358,7812,TRUE,58439,1y,10y,68069,136565,136565,1/1/1855,01/01/2015,34.55297472,294.9861586,9.04E-06,src/main/resources/valipop/results/batch54-fs/20180704-135449:230,0,0,0.3,1,TRUE,147,4437.547976,NONE,0,570.2937431
20180704-134240:327,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,331362,7812,TRUE,58439,1y,10y,69342,139121,139121,1/1/1855,01/01/2015,281.3593915,1066.9682,6.51E-06,src/main/resources/valipop/results/batch54-fs/20180704-134240:327,0,0,0.6,0,TRUE,147,4902.385496,NONE,28,320.1438594
20180704-135723:419,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297645,7812,TRUE,58439,1y,10y,62308,124921,124921,1/1/1855,01/01/2015,141.1976548,392.9072151,2.17E-06,src/main/resources/valipop/results/batch54-fs/20180704-135723:419,0,0,0.6,0.3,TRUE,147,5144.860408,NONE,0,347.6541493
20180704-135348:874,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,296366,7812,TRUE,58439,1y,10y,62093,124264,124264,1/1/1855,01/01/2015,126.1245286,672.7306091,1.85E-06,src/main/resources/valipop/results/batch54-fs/20180704-135348:874,0,0,0.6,0.3,TRUE,147,5048.891784,NONE,12,313.9148219
20180704-135550:819,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,303217,7812,TRUE,58439,1y,10y,63396,127356,127356,1/1/1855,01/01/2015,123.1969379,479.3286974,3.22E-06,src/main/resources/valipop/results/batch54-fs/20180704-135550:819,0,0,0.6,0.3,TRUE,147,5021.125872,NONE,0,438.3263174
20180704-135154:566,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,314411,7812,TRUE,58439,1y,10y,65878,132094,132094,1/1/1855,01/01/2015,126.676731,508.8337752,4.36E-06,src/main/resources/valipop/results/batch54-fs/20180704-135154:566,0,0,0.3,0.3,TRUE,147,5059.938816,NONE,0,727.4264611
20180704-135409:856,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,325915,7812,TRUE,58439,1y,10y,68220,136842,136842,1/1/1855,01/01/2015,67.30033569,477.7334513,3.49E-06,src/main/resources/valipop/results/batch54-fs/20180704-135409:856,0,0,0.3,0.3,TRUE,147,4858.06528,NONE,8,726.7451648
20180704-135307:225,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297340,7812,TRUE,58439,1y,10y,62267,124913,124913,1/1/1855,01/01/2015,63.86604123,620.9296203,3.53E-06,src/main/resources/valipop/results/batch54-fs/20180704-135307:225,0,0,0.3,0.3,TRUE,147,4880.397768,NONE,0,710.7784751
20180704-141034:929,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,295440,7812,TRUE,58439,1y,10y,61805,124101,124101,1/1/1855,01/01/2015,37.43009075,179.4769208,4.03E-06,src/main/resources/valipop/results/batch54-fs/20180704-141034:929,0,0,0.6,0.3,TRUE,147,5158.019136,NONE,6,369.2663214
20180704-135433:775,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,315168,7812,TRUE,58439,1y,10y,65999,132181,132181,1/1/1855,01/01/2015,121.2518971,1084.775355,4.39E-06,src/main/resources/valipop/results/batch54-fs/20180704-135433:775,0,0,0.6,0,TRUE,147,5111.511816,NONE,50,325.8245743
20180704-141253:363,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,297012,7812,TRUE,58439,1y,10y,62223,124708,124708,1/1/1855,01/01/2015,31.48118459,256.1986793,2.19E-06,src/main/resources/valipop/results/batch54-fs/20180704-141253:363,0,0,0.6,0.6,TRUE,147,5032.514664,NONE,18,342.6553233
20180704-141212:615,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,323044,7812,TRUE,58439,1y,10y,67570,135683,135683,1/1/1855,01/01/2015,92.76211299,426.2006906,3.88E-06,src/main/resources/valipop/results/batch54-fs/20180704-141212:615,0,0,0.6,0.6,TRUE,147,5058.67928,NONE,2,317.7552944
20180704-140508:546,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,332132,7812,TRUE,58439,1y,10y,69434,139375,139375,1/1/1855,01/01/2015,383.1445986,623.4069258,4.19E-06,src/main/resources/valipop/results/batch54-fs/20180704-140508:546,0,0,0.6,0.3,TRUE,147,4796.198136,NONE,0,291.5960474
20180704-140114:129,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298647,7812,TRUE,58439,1y,10y,62494,125609,125609,1/1/1855,01/01/2015,77.05275928,1315.769628,4.08E-06,src/main/resources/valipop/results/batch54-fs/20180704-140114:129,0,0,0.6,0,TRUE,147,5084.771088,NONE,44,342.290479
20180704-140510:182,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,295699,7812,TRUE,58439,1y,10y,61901,124268,124268,1/1/1855,01/01/2015,467.2565034,713.3507409,4.58E-06,src/main/resources/valipop/results/batch54-fs/20180704-140510:182,0,0,0.6,0,TRUE,147,5023.273064,NONE,73,402.5129587
20180704-141002:097,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,330274,7812,TRUE,58439,1y,10y,69095,138625,138625,1/1/1855,01/01/2015,153.6244892,1125.827284,3.46E-06,src/main/resources/valipop/results/batch54-fs/20180704-141002:097,0,0,0.6,0,TRUE,147,5020.672048,NONE,78,419.3121206
20180704-141526:311,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,329108,7812,TRUE,58439,1y,10y,68923,138064,138064,1/1/1855,01/01/2015,101.5407222,588.413958,5.26E-06,src/main/resources/valipop/results/batch54-fs/20180704-141526:311,0,0,0.3,0.6,TRUE,147,4900.935176,NONE,0,745.7706162
20180704-141654:932,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298314,7812,TRUE,58439,1y,10y,62485,125261,125261,1/1/1855,01/01/2015,67.22022966,744.2665403,2.57E-06,src/main/resources/valipop/results/batch54-fs/20180704-141654:932,0,0,0.3,0.6,TRUE,147,4830.43888,NONE,0,717.3691577
20180704-141319:807,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,331518,7812,TRUE,58439,1y,10y,69397,139300,139300,1/1/1855,01/01/2015,97.43596327,1164.389133,6.24E-06,src/main/resources/valipop/results/batch54-fs/20180704-141319:807,0,0,0.6,0.6,TRUE,147,5089.406512,NONE,0,302.0060473
