Source,NCIP,Separated,Date,freq
STAT,4,NA,1977,39847.1420536081
STAT,4,NA,1976,39854.867282670406
STAT,4,NO,2001,1325.5015060028888
STAT,4,NO,2002,1325.2443659204187
STAT,4,NO,2000,1325.7586066943
STAT,4,NO,2005,1324.4729122878618
STAT,4,NO,2006,1324.2158215375837
STAT,4,NO,2003,1324.9872059690163
STAT,4,NO,2004,1324.730047624737
STAT,4,NO,2009,1323.4450103226256
STAT,5+,NA,2011,19243.023168336153
STAT,5+,NA,2010,19246.752981112324
STAT,4,NO,2007,1323.9587957771726
STAT,4,NO,2008,1323.7018536285775
STAT,4,NA,1993,39723.769321680134
STAT,4,NA,1992,39731.47004426134
STAT,4,NA,1991,39739.1719694158
STAT,4,NA,1990,39746.87507911961
STAT,4,NA,1997,39692.97924350489
STAT,4,NA,1996,39700.674736794506
STAT,4,NA,1995,39708.37161581781
STAT,4,NA,1994,39716.06982832643
STAT,4,NA,1989,39754.57935590333
STAT,4,NA,1988,39762.28481604479
STAT,4,NA,1987,39769.99149266014
STAT,4,NO,2012,1322.675170996461
STAT,4,NO,2013,1322.4188000612035
STAT,4,NO,2010,1323.1882775266224
STAT,4,NO,2011,1322.9316632235943
STAT,4,NO,2016,1321.6503601373734
STAT,4,NO,2014,1322.1625463074322
STAT,4,NO,2015,1321.9064028622336
STAT,5+,NA,2000,19284.0943182383
STAT,4,NA,1960,39978.67740593209
STAT,4,NA,1964,39947.69989550739
STAT,4,NA,1963,39955.44328056077
STAT,4,NA,1962,39963.18729079425
STAT,4,NA,1961,39970.93196945707
STAT,4,NA,1957,40001.919114093
STAT,4,NA,1956,40009.66873048151
STAT,4,NA,1955,40017.41987349826
STAT,4,NA,1954,40025.1727850395
STAT,4,NA,1959,39986.42368740382
STAT,4,NA,1958,39994.17090712677
STAT,4,NA,1971,39893.52212143225
STAT,4,NA,1970,39901.25821259619
STAT,4,NA,1975,39862.594422653456
STAT,4,NA,1974,39870.32355238254
STAT,4,NA,1973,39878.05459745715
STAT,4,NA,1972,39885.78751357569
STAT,4,NA,1968,39916.734521739134
STAT,4,NA,1967,39924.47447635157
STAT,4,NA,1966,39932.215383801544
STAT,4,NA,1965,39939.95719904701
STAT,4,NA,1969,39908.99575813089
STAT,4,NA,1942,40118.20512005901
STAT,4,NA,1941,40125.849139844475
STAT,4,NA,1940,40133.397992947816
STAT,4,NA,1935,40166.617290059716
STAT,4,NA,1934,40170.95302246763
STAT,4,NA,1933,40173.72106884113
STAT,4,NA,1932,40174.32271524591
STAT,4,NA,1939,40140.79687310115
STAT,4,NA,1938,40147.96409773735
STAT,4,NA,1937,40154.801605212946
STAT,4,NA,1936,40161.10238537931
SIM,4,YES,2010,1
STAT,4,NA,1953,40032.927665202675
STAT,4,NA,1952,40040.684968319154
STAT,4,NA,1951,40048.44518847
STAT,4,NA,1950,40056.207828067956
STAT,4,NA,1946,40087.266064567884
STAT,4,NA,1945,40095.02457378929
STAT,4,NA,1944,40102.77412896341
STAT,4,NA,1943,40110.50631039268
STAT,4,NA,1949,40063.97107717697
STAT,4,NA,1948,40071.73622029797
STAT,4,NA,1947,40079.50155038141
SIM,4,YES,2014,1
SIM,4,YES,2001,1
STAT,4,NA,1920,39656.514743842745
STAT,4,NA,1913,38384.63690945021
STAT,4,NA,1912,38119.24910980277
STAT,4,NA,1911,37830.5365468923
STAT,4,NA,1910,37518.68862921033
STAT,4,NA,1917,39230.16821662598
STAT,4,NA,1916,39049.8413100401
STAT,4,NA,1915,38849.359876896604
STAT,4,NA,1914,38627.92528173248
SIM,4,YES,2006,1
STAT,4,NA,1919,39532.72939772877
STAT,4,NA,1918,39390.83159709696
STAT,4,NA,1931,40172.083265890375
STAT,4,NA,1930,40166.216492233645
STAT,4,NA,1924,39994.37529104628
STAT,4,NA,1923,39931.16393452989
STAT,4,NA,1922,39854.49016407938
STAT,4,NA,1921,39763.398935925594
STAT,4,NA,1928,40139.7716352363
STAT,4,NA,1927,40116.90189227464
STAT,4,NA,1926,40085.983998394615
STAT,4,NA,1925,40045.56411639176
STAT,4,NA,1929,40155.747848774
STAT,3,NA,1961,84388.61014085758
STAT,3,NA,1960,84404.95970725181
STAT,3,NA,1963,84355.91760758862
STAT,3,NA,1962,84372.26292089914
STAT,3,NA,1954,84503.13050000265
STAT,3,NA,1953,84519.50882609884
STAT,3,NA,1956,84470.38966360534
STAT,3,NA,1955,84486.75753888616
STAT,3,NA,1958,84437.66752744738
STAT,3,NA,1957,84454.0264273095
STAT,3,NA,1959,84421.31203695542
SIM,3,NO,2012,2947
SIM,3,NO,2013,2973
SIM,3,NO,2014,3039
SIM,3,NO,2015,5
STAT,3,NA,1950,84568.6811950635
SIM,3,NO,2010,2904
STAT,3,NA,1952,84535.89320455708
SIM,3,NO,2011,3009
STAT,3,NA,1951,84552.28438927096
STAT,3,NA,1943,84683.39792853442
STAT,3,NA,1942,84699.68414113873
STAT,3,NA,1945,84650.67830915442
STAT,3,NA,1944,84667.05334095575
STAT,3,NA,1947,84617.88560908938
STAT,3,NA,1946,84634.28745974968
STAT,3,NA,1949,84585.07980333598
STAT,3,NA,1948,84601.4824353734
SIM,3,NO,2009,2939
SIM,3,NO,2005,2977
SIM,3,NO,2006,2951
SIM,3,NO,2007,2956
SIM,3,NO,2008,2945
SIM,3,NO,2001,2920
SIM,3,NO,2002,3006
SIM,3,NO,2003,3015
STAT,3,NA,1981,84062.07531572004
SIM,3,NO,2004,2937
STAT,3,NA,1980,84078.37079300705
STAT,3,NA,1983,84029.49676817203
STAT,3,NA,1982,84045.78398016171
STAT,3,NA,1985,83996.93380822601
SIM,3,NO,2000,2931
STAT,3,NA,1984,84013.21343654553
STAT,3,NA,1976,84143.59532852484
STAT,3,NA,1975,84159.91161798191
STAT,3,NA,1978,84110.97450873561
STAT,3,NA,1977,84127.28282544471
STAT,3,NA,1979,84094.67049468271
STAT,3,NA,1970,84241.54373727304
STAT,3,NA,1972,84208.8821022242
STAT,3,NA,1971,84225.21175627518
STAT,3,NA,1974,84176.23169364547
STAT,3,NA,1973,84192.5552611042
STAT,3,NA,1965,84323.23159298634
STAT,3,NA,1964,84339.57387023898
STAT,3,NA,1967,84290.55173028824
STAT,3,NA,1966,84306.89092560382
STAT,3,NA,1969,84257.87795237429
STAT,3,NA,1968,84274.21394933577
STAT,5+,NO,1970,600.4189609740615
STAT,3,NA,1998,83785.56225157063
STAT,3,NA,1997,83801.80587669896
STAT,5+,NO,1971,600.303000427701
STAT,5+,NO,1972,600.186914497743
STAT,5+,NO,1973,600.0707038031344
STAT,3,NA,1999,83769.3214804757
STAT,5+,NO,1974,599.9543750648087
STAT,5+,NO,1975,599.8379362686507
STAT,5+,NO,1976,599.721406912196
STAT,5+,NO,1977,599.6048123786113
STAT,5+,NO,1978,599.4881753536305
STAT,5+,NO,1979,599.3715177460007
STAT,3,NA,1990,83915.58395856606
STAT,3,NA,1992,83883.06338474211
STAT,3,NA,1991,83899.32240200092
STAT,3,NA,1994,83850.5527905007
STAT,3,NA,1993,83866.80685503705
STAT,3,NA,1996,83818.05223523824
STAT,3,NA,1995,83834.30123134406
STAT,3,NA,1987,83964.38476174822
STAT,5+,NO,1960,601.5778022446003
STAT,3,NA,1986,83980.65763593017
STAT,3,NA,1989,83931.84811434268
STAT,5+,NO,1961,601.4614152149478
STAT,3,NA,1988,83948.11499668067
STAT,5+,NO,1962,601.3452580735632
STAT,5+,NO,1963,601.2292590366127
STAT,5+,NO,1964,601.1134019072941
STAT,5+,NO,1965,600.9976551039881
STAT,5+,NO,1966,600.8819749648042
STAT,5+,NO,1967,600.7662981308958
STAT,5+,NO,1968,600.6505847115104
STAT,5+,NO,1969,600.5348154129368
STAT,1,NA,1898,142519.76862963682
STAT,1,NA,1899,143387.49390423892
STAT,5+,NO,1990,598.0928062396172
STAT,1,NA,1896,140544.7045037038
STAT,5+,NO,1991,597.9771229958119
STAT,1,NA,1897,141571.3699357158
STAT,5+,NO,1992,597.8614996203805
STAT,5+,NO,1993,597.7459162219793
STAT,4,NA,1999,39677.592634190594
STAT,5+,NO,1994,597.6303577543868
STAT,4,NA,1998,39685.28519002262
STAT,5+,NO,1995,597.5148099412655
STAT,5+,NO,1996,597.399258863767
STAT,5+,NO,1997,597.2836925498121
STAT,5+,NO,1998,597.1681018680674
STAT,5+,NO,1999,597.0524823014724
STAT,1,NA,1889,131360.86701244584
STAT,1,NA,1887,128175.15668774296
STAT,1,NA,1888,129795.49631992621
STAT,1,NA,1885,124778.29039507775
STAT,5+,NO,1980,599.2548661745046
STAT,1,NA,1886,126502.01099678637
STAT,5+,NO,1981,599.1382506976473
STAT,1,NA,1894,138264.66791091123
STAT,5+,NO,1982,599.0217011720432
STAT,1,NA,1895,139441.77497206526
STAT,5+,NO,1983,598.9052300644689
STAT,1,NA,1892,135698.54580512946
STAT,5+,NO,1984,598.7888488519122
STAT,1,NA,1893,137015.97005006231
STAT,5+,NO,1985,598.6725707155796
STAT,1,NA,1890,132868.33464714958
STAT,5+,NO,1986,598.5564047251893
STAT,1,NA,1891,134315.123291721
STAT,5+,NO,1987,598.4403551153274
STAT,5+,NO,1988,598.3244113128698
STAT,5+,NO,1989,598.2085647122109
STAT,1,NA,1878,111483.49418695229
STAT,1,NA,1879,113503.43666519376
STAT,1,NA,1876,107331.91002780962
STAT,1,NA,1877,109427.26757803942
STAT,1,NA,1874,103023.2670030118
STAT,1,NA,1875,105197.4953116479
STAT,1,NA,1883,121189.46260355505
STAT,1,NA,1884,123006.6706678566
STAT,1,NA,1881,117426.52145519448
STAT,1,NA,1882,119328.86122660259
STAT,1,NA,1880,115484.0338366938
STAT,1,NA,1869,91334.18470729096
STAT,1,NA,1867,86046.16752337455
STAT,1,NA,1868,88750.92942852958
STAT,1,NA,1865,80023.24985513299
STAT,1,NA,1866,83156.15772976379
STAT,1,NA,1863,72689.93220737817
STAT,1,NA,1864,76569.05855031234
STAT,1,NA,1872,98533.81715931377
STAT,1,NA,1873,100800.80789807919
STAT,1,NA,1870,93808.93845698342
STAT,1,NA,1871,96205.50372407731
STAT,1,NA,1858,40639.808714173014
STAT,1,NA,1859,49588.34379570539
STAT,1,NA,1856,16347.061162928356
STAT,1,NA,1857,29706.001930084025
STAT,1,NA,1861,63091.62259915701
STAT,1,NA,1862,68257.1889601916
STAT,1,NA,1860,56966.822751633656
SIM,4,NO,2008,797
SIM,4,NO,2009,794
SIM,4,NO,2006,800
SIM,4,NO,2007,834
SIM,4,NO,2004,832
SIM,4,NO,2005,774
SIM,4,NO,2002,831
SIM,4,NO,2003,844
SIM,4,NO,2000,857
SIM,4,NO,2001,864
STAT,3,NA,1910,78939.90162019146
STAT,3,NA,1912,80326.05080438875
STAT,3,NA,1911,79660.148949155
STAT,3,NA,1914,81495.60037937683
STAT,3,NA,1913,80937.56899439334
STAT,3,NA,1916,82454.27794341021
STAT,3,NA,1915,82000.69296737795
STAT,3,NA,1918,83213.49200582982
STAT,3,NA,1917,82857.87818124914
STAT,3,NA,1919,83523.5076500052
SIM,4,NO,2015,1
SIM,4,NO,2013,820
SIM,4,NO,2014,783
SIM,4,NO,2011,846
SIM,4,NO,2012,801
SIM,4,NO,2010,802
STAT,3,NA,1901,70130.21904885802
STAT,3,NA,1900,68916.48741431005
STAT,3,NA,1903,72427.85847055468
STAT,3,NO,2010,3131.3317575530837
STAT,3,NA,1902,71301.18717863726
STAT,3,NO,2011,3130.724775903985
STAT,3,NA,1905,74540.97913915108
STAT,3,NO,2012,3130.1180703661084
STAT,3,NA,1904,73508.36524109475
STAT,3,NO,2013,3129.51162542461
STAT,3,NA,1907,76456.88462265083
STAT,3,NO,2014,3128.905419954611
STAT,3,NA,1906,75524.30347377944
STAT,3,NO,2015,3128.2994287676406
STAT,3,NA,1909,78165.5064005093
STAT,3,NO,2016,3127.6936232222906
STAT,3,NA,1908,77337.54282209168
STAT,3,NA,1941,84715.87581110628
STAT,3,NA,1940,84731.90356744539
STAT,3,NA,1932,84825.60554542286
STAT,3,NA,1931,84823.95665612002
STAT,3,NA,1934,84814.59269906717
STAT,3,NA,1933,84822.04974737593
STAT,3,NA,1936,84791.6894310092
STAT,3,NA,1935,84804.1837838326
STAT,3,NO,2000,3137.414010010692
STAT,3,NA,1938,84763.03670929726
STAT,3,NO,2001,3136.8052711379382
STAT,3,NA,1937,84777.8092387842
STAT,3,NO,2002,3136.1965235066505
STAT,3,NA,1939,84747.67608653445
STAT,3,NO,2003,3135.587818647499
STAT,3,NO,2004,3134.9792075302466
STAT,3,NO,2005,3134.3707371198493
STAT,3,NO,2006,3133.762450509714
STAT,3,NO,2007,3133.15438443748
STAT,3,NO,2008,3132.5465683943266
STAT,3,NO,2009,3131.939022437228
STAT,3,NA,1930,84815.54286772417
STAT,3,NA,1921,84017.14498343959
STAT,3,NA,1920,83790.32356995647
STAT,3,NA,1923,84364.14241708812
STAT,3,NA,1922,84207.22513834646
STAT,3,NA,1925,84592.25663095656
STAT,3,NA,1924,84491.33962625901
STAT,3,NA,1927,84728.48193816881
STAT,3,NA,1926,84670.18246589339
STAT,3,NA,1929,84798.37856559186
STAT,3,NA,1928,84770.21917216331
SIM,3,YES,1984,3
SIM,3,YES,1983,4
SIM,3,YES,1982,3
SIM,3,YES,1981,3
SIM,3,YES,1988,4
SIM,3,YES,1987,3
SIM,3,YES,1986,3
SIM,3,YES,1985,3
SIM,3,YES,1989,3
SIM,3,YES,1980,3
SIM,3,YES,1995,4
SIM,3,YES,1994,3
SIM,3,YES,1993,3
SIM,3,YES,1992,4
SIM,3,YES,1999,4
SIM,3,YES,1998,3
SIM,3,YES,1997,3
SIM,3,YES,1996,3
SIM,3,YES,1991,3
SIM,3,YES,1990,3
STAT,3,YES,1897,3.493054160132466
STAT,3,YES,1896,3.493767498650355
STAT,3,YES,1899,3.4916339078162815
STAT,3,YES,1898,3.492336762019583
SIM,2,NO,1911,6403
SIM,2,NO,1912,6525
SIM,2,NO,1910,6524
SIM,2,NO,1904,6531
SIM,2,NO,1905,6617
SIM,2,NO,1902,6530
SIM,2,NO,1903,6450
SIM,2,NO,1908,6497
SIM,2,NO,1909,6415
SIM,2,NO,1906,6480
SIM,2,NO,1907,6522
STAT,3,YES,1886,3.500047185081456
STAT,3,YES,1885,3.5003934824778278
STAT,3,YES,1888,3.499565549528566
STAT,3,YES,1887,3.4998319430592453
SIM,2,NO,1922,6451
SIM,2,NO,1923,6491
STAT,3,YES,1889,3.4988741891355524
SIM,2,NO,1920,6482
SIM,2,NO,1921,6514
SIM,2,NO,1915,6442
SIM,2,NO,1916,6521
SIM,2,NO,1913,6481
STAT,3,YES,1891,3.4973479642027585
SIM,2,NO,1914,6542
STAT,3,YES,1890,3.498115406833885
SIM,2,NO,1919,6523
STAT,3,YES,1893,3.4959585609037296
STAT,3,YES,1892,3.4966637768127016
SIM,2,NO,1917,6528
STAT,3,YES,1895,3.4944759062946065
SIM,2,NO,1918,6484
STAT,3,YES,1894,3.4952319407821024
STAT,3,YES,1875,3.4739868609830586
STAT,3,YES,1874,3.464329689208318
STAT,3,YES,1877,3.488727366093819
STAT,3,YES,1876,3.4819840758483496
STAT,3,YES,1879,3.496607210211399
STAT,3,YES,1878,3.494761861152932
STAT,3,YES,1880,3.498332855090339
STAT,3,YES,1882,3.499932627674715
STAT,3,YES,1881,3.499231173998577
STAT,3,YES,1884,3.5005514036975516
STAT,3,YES,1883,3.5005160106864417
STAT,3,YES,1864,2.621637214387297
STAT,3,YES,1863,2.3764627580438833
STAT,3,YES,1866,2.9937399345049136
STAT,3,YES,1865,2.825552372065915
SIM,2,NO,1900,6467
STAT,3,YES,1868,3.237186891223113
SIM,2,NO,1901,6426
STAT,3,YES,1867,3.129488441233098
STAT,3,YES,1869,3.304448007505954
STAT,3,YES,1871,3.392575456107861
STAT,3,YES,1870,3.3530311888768787
STAT,3,YES,1873,3.4524648278121783
STAT,3,YES,1872,3.4251589532931184
SIM,2,NO,1951,6317
STAT,1,NO,1971,8490.77391503914
SIM,2,NO,1952,6504
SIM,4,NO,1999,788
STAT,1,NO,1972,8489.1233244042
STAT,1,NO,1973,8487.473791290176
SIM,2,NO,1950,6536
STAT,1,NO,1974,8485.825464522504
SIM,2,NO,1955,6394
SIM,4,NO,1996,813
SIM,3,YES,1922,4
SIM,2,NO,1956,6395
SIM,4,NO,1995,801
SIM,3,YES,1921,3
SIM,2,NO,1953,6475
SIM,4,NO,1998,793
SIM,3,YES,1920,3
SIM,2,NO,1954,6360
SIM,4,NO,1997,805
STAT,1,NO,1970,8492.425286561254
SIM,4,NO,1992,825
SIM,3,YES,1926,4
SIM,4,NO,1991,808
SIM,3,YES,1925,3
SIM,4,NO,1994,781
SIM,3,YES,1924,3
SIM,4,NO,1993,808
SIM,3,YES,1923,3
SIM,3,YES,1929,4
SIM,4,NO,1990,789
SIM,3,YES,1928,3
SIM,3,YES,1927,3
SIM,2,NO,1948,6521
STAT,1,NO,1979,8477.603684532518
SIM,2,NO,1949,6407
SIM,2,NO,1946,6451
SIM,2,NO,1947,6399
STAT,1,NO,1975,8484.178435366646
STAT,1,NO,1976,8482.53276678586
STAT,1,NO,1977,8480.888471415108
STAT,1,NO,1978,8479.245488213244
SIM,2,NO,1962,6408
STAT,1,NO,1960,8508.921656540722
SIM,2,NO,1963,6391
STAT,1,NO,1961,8507.27693020131
SIM,2,NO,1960,6492
STAT,1,NO,1962,8505.63073185031
SIM,2,NO,1961,6408
STAT,1,NO,1963,8503.983103755088
SIM,2,NO,1966,6401
SIM,3,YES,1933,4
SIM,2,NO,1967,6368
SIM,3,YES,1932,3
SIM,2,NO,1964,6403
SIM,3,YES,1931,3
SIM,2,NO,1965,6463
SIM,3,YES,1930,3
SIM,3,YES,1937,3
SIM,3,YES,1936,4
SIM,3,YES,1935,3
SIM,3,YES,1934,3
SIM,3,YES,1939,3
SIM,3,YES,1938,3
SIM,2,NO,1959,6464
STAT,1,NO,1968,8495.729333792377
STAT,1,NO,1969,8494.07718549848
SIM,2,NO,1957,6384
SIM,2,NO,1958,6473
STAT,1,NO,1964,8502.334220821676
STAT,1,NO,1965,8500.684206559003
STAT,1,NO,1966,8499.03322419826
STAT,1,NO,1967,8497.38146269185
STAT,1,NO,1993,8454.655492854621
SIM,2,NO,1930,6513
STAT,1,NO,1994,8453.01534246655
STAT,1,NO,1995,8451.375201156736
STAT,1,NO,1996,8449.735182326054
SIM,2,NO,1933,6446
SIM,3,YES,1900,3
SIM,2,NO,1934,6486
STAT,1,NO,1990,8459.5749951627
SIM,2,NO,1931,6364
STAT,1,NO,1991,8457.935402052037
SIM,2,NO,1932,6447
STAT,1,NO,1992,8456.295545088917
SIM,3,YES,1904,3
SIM,3,YES,1903,3
SIM,3,YES,1902,4
SIM,3,YES,1901,3
SIM,3,YES,1908,2
SIM,3,YES,1907,3
SIM,3,YES,1906,3
SIM,3,YES,1905,4
SIM,2,NO,1926,6473
SIM,2,NO,1927,6370
SIM,2,NO,1924,6491
SIM,2,NO,1925,6499
STAT,1,NO,1997,8448.095404227353
STAT,1,NO,1998,8446.455985442959
SIM,2,NO,1928,6488
STAT,1,NO,1999,8444.81703110218
SIM,2,NO,1929,6427
SIM,2,NO,1940,6418
STAT,1,NO,1982,8472.683879881344
SIM,2,NO,1941,6422
STAT,1,NO,1983,8471.045208523223
STAT,1,NO,1984,8469.40682979293
STAT,1,NO,1985,8467.768579606356
SIM,2,NO,1944,6405
SIM,3,YES,1911,3
SIM,2,NO,1945,6463
SIM,3,YES,1910,3
SIM,2,NO,1942,6521
STAT,1,NO,1980,8475.962921462908
SIM,2,NO,1943,6494
STAT,1,NO,1981,8474.32304445679
SIM,3,YES,1915,4
SIM,3,YES,1914,3
SIM,3,YES,1913,3
SIM,3,YES,1912,4
SIM,3,YES,1919,4
SIM,3,YES,1918,3
SIM,3,YES,1917,3
SIM,3,YES,1916,3
SIM,3,YES,1909,5
SIM,2,NO,1937,6496
SIM,2,NO,1938,6416
SIM,2,NO,1935,6316
SIM,2,NO,1936,6574
STAT,1,NO,1986,8466.130311718538
STAT,1,NO,1987,8464.491903605496
SIM,2,NO,1939,6408
STAT,1,NO,1988,8462.853245047376
STAT,1,NO,1989,8461.21428050534
SIM,4,NO,1956,844
SIM,2,NO,1995,6364
SIM,3,YES,1962,3
STAT,2,NO,2007,5827.622550199911
SIM,4,NO,1955,819
SIM,2,NO,1996,6452
SIM,3,YES,1961,3
STAT,2,NO,2008,5826.492778139019
SIM,4,NO,1958,832
SIM,2,NO,1993,6403
SIM,3,YES,1960,3
STAT,2,NO,2005,5829.883605475541
SIM,4,NO,1957,864
SIM,2,NO,1994,6374
STAT,2,NO,2006,5828.7528299333435
STAT,1,NO,1930,8558.533443829698
SIM,4,NO,1952,795
SIM,2,NO,1999,6326
SIM,3,YES,1966,3
STAT,2,NO,2003,5832.146519470501
SIM,4,NO,1951,836
SIM,3,YES,1965,3
STAT,2,NO,2004,5831.014849599505
SIM,4,NO,1954,839
SIM,2,NO,1997,6339
SIM,3,YES,1964,3
STAT,2,NO,2001,5834.410895085565
SIM,4,NO,1953,852
SIM,2,NO,1998,6381
SIM,3,YES,1963,4
STAT,2,NO,2002,5833.278558456129
SIM,3,YES,1969,3
STAT,2,NO,2000,5835.543446442926
SIM,4,NO,1950,840
SIM,3,YES,1968,3
SIM,3,YES,1967,4
SIM,2,NO,1991,6270
SIM,2,NO,1992,6284
SIM,2,NO,1990,6465
STAT,1,NO,1939,8543.665451264593
STAT,1,NO,1935,8550.312629496786
STAT,1,NO,1936,8548.65675590423
STAT,1,NO,1937,8546.995816364739
STAT,1,NO,1938,8545.331830481586
SIM,4,NO,1949,863
STAT,1,NO,1931,8556.897936215773
SIM,4,NO,1948,812
STAT,1,NO,1932,8555.257447826329
STAT,2,NO,2009,5825.363508928494
STAT,1,NO,1933,8553.612608566084
STAT,1,NO,1934,8551.96454126055
SIM,4,NO,1967,827
SIM,3,YES,1973,3
SIM,4,NO,1966,793
SIM,3,YES,1972,3
SIM,4,NO,1969,797
SIM,3,YES,1971,4
STAT,2,NO,2016,5817.469889410987
SIM,4,NO,1968,789
SIM,3,YES,1970,3
SIM,4,NO,1963,809
SIM,3,YES,1977,3
STAT,2,NO,2014,5819.723664990682
SIM,4,NO,1962,811
SIM,3,YES,1976,3
STAT,2,NO,2015,5818.596674207896
SIM,4,NO,1965,799
SIM,3,YES,1975,4
STAT,2,NO,2012,5821.978471015166
SIM,4,NO,1964,829
SIM,3,YES,1974,3
STAT,2,NO,2013,5820.850913030625
STAT,2,NO,2010,5824.234723644904
STAT,2,NO,2011,5823.106391471862
SIM,4,NO,1961,837
SIM,3,YES,1979,4
SIM,4,NO,1960,803
SIM,3,YES,1978,3
STAT,1,NO,1928,8561.803901784311
STAT,1,NO,1929,8560.16860450374
STAT,1,NO,1924,8568.360476603308
STAT,1,NO,1925,8566.71489037466
STAT,1,NO,1926,8565.076516688563
STAT,1,NO,1927,8563.440209907054
STAT,1,NO,1920,8575.005840176897
SIM,4,NO,1959,818
STAT,1,NO,1921,8573.332084866855
STAT,1,NO,1922,8571.669521478512
STAT,1,NO,1923,8570.012329706702
SIM,3,YES,1940,4
SIM,4,NO,1978,805
SIM,2,NO,1973,6400
SIM,2,NO,1974,6393
SIM,4,NO,1977,808
STAT,1,NO,1950,8525.358332212058
SIM,2,NO,1971,6478
STAT,1,NO,1951,8523.708732424115
SIM,4,NO,1979,794
SIM,2,NO,1972,6369
STAT,1,NO,1952,8522.062001593993
SIM,3,YES,1944,4
SIM,2,NO,1977,6411
SIM,4,NO,1974,806
SIM,3,YES,1943,3
SIM,2,NO,1978,6489
SIM,4,NO,1973,796
SIM,3,YES,1942,3
SIM,2,NO,1975,6497
SIM,4,NO,1976,803
SIM,3,YES,1941,3
SIM,2,NO,1976,6435
SIM,4,NO,1975,798
SIM,0,NA,2008,706295
SIM,3,YES,1948,3
SIM,4,NO,1970,754
SIM,0,NA,2009,706125
SIM,3,YES,1947,4
SIM,4,NO,1972,914
SIM,3,YES,1946,3
SIM,4,NO,1971,807
SIM,3,YES,1945,3
SIM,2,NO,1970,6505
SIM,3,YES,1949,3
SIM,0,NA,2000,707452
SIM,0,NA,2001,707326
SIM,0,NA,2002,707151
SIM,0,NA,2003,707040
SIM,0,NA,2004,706839
SIM,0,NA,2005,706708
SIM,0,NA,2006,706561
SIM,0,NA,2007,706397
STAT,1,NO,1957,8513.84936407279
STAT,1,NO,1958,8512.20762055517
SIM,2,NO,1968,6356
STAT,1,NO,1959,8510.56513533177
SIM,2,NO,1969,6317
STAT,1,NO,1953,8520.417331569495
STAT,1,NO,1954,8518.774153716382
STAT,1,NO,1955,8517.13209140383
STAT,1,NO,1956,8515.490655363572
SIM,2,NO,1984,6486
SIM,4,NO,1989,856
SIM,3,YES,1951,4
SIM,3,YES,1950,3
SIM,2,NO,1985,6438
SIM,4,NO,1988,788
SIM,2,NO,1982,6419
STAT,1,NO,1940,8541.996788161865
SIM,2,NO,1983,6439
STAT,1,NO,1941,8540.326392811456
SIM,4,NO,1985,765
SIM,2,NO,1988,6374
SIM,3,YES,1955,4
SIM,3,YES,1954,3
SIM,2,NO,1989,6297
SIM,4,NO,1984,813
SIM,3,YES,1953,3
SIM,4,NO,1987,871
SIM,2,NO,1986,6318
SIM,2,NO,1987,6427
SIM,4,NO,1986,854
SIM,3,YES,1952,3
SIM,4,NO,1981,833
SIM,3,YES,1959,4
SIM,4,NO,1980,809
SIM,3,YES,1958,3
SIM,4,NO,1983,834
SIM,3,YES,1957,3
SIM,4,NO,1982,810
SIM,3,YES,1956,3
SIM,2,NO,1980,6377
SIM,2,NO,1981,6370
SIM,0,NA,2011,705770
SIM,0,NA,2012,705670
SIM,0,NA,2013,705499
SIM,0,NA,2014,705354
SIM,0,NA,2015,2075
STAT,1,NO,1946,8531.985720045015
STAT,1,NO,1947,8530.32418479598
SIM,2,NO,1979,6339
STAT,1,NO,1948,8528.66597591436
STAT,1,NO,1949,8527.010701602429
STAT,1,NO,1942,8538.655685899223
STAT,1,NO,1943,8536.986012791394
STAT,1,NO,1944,8535.317501662059
SIM,0,NA,2010,706001
STAT,1,NO,1945,8533.650569389201
SIM,4,NO,1912,801
SIM,4,NO,1911,806
SIM,4,NO,1914,840
SIM,4,NO,1913,826
SIM,4,NO,1910,807
SIM,4,NO,1909,820
SIM,4,NO,1908,836
SIM,4,NO,1905,865
SIM,4,NO,1904,801
SIM,4,NO,1907,852
SIM,4,NO,1906,817
SIM,4,NO,1923,801
SIM,4,NO,1922,819
SIM,4,NO,1925,824
SIM,4,NO,1924,815
SIM,4,NO,1921,802
SIM,4,NO,1920,828
SIM,4,NO,1919,796
STAT,4,YES,2016,0.37179890189739684
SIM,4,NO,1916,841
SIM,4,NO,1915,844
SIM,4,NO,1918,847
SIM,4,NO,1917,799
SIM,4,NO,1934,796
STAT,4,YES,2011,0.3721593505416251
SIM,4,NO,1933,807
STAT,4,YES,2010,0.37223153976727374
SIM,4,NO,1936,831
SIM,4,NO,1935,812
SIM,4,NO,1930,855
STAT,4,YES,2015,0.3718709303300399
STAT,4,YES,2014,0.3719429870967347
SIM,4,NO,1932,848
STAT,4,YES,2013,0.3720150748947879
SIM,4,NO,1931,865
STAT,4,YES,2012,0.37208719565764853
STAT,3,NA,1860,6140.225764743883
STAT,3,NA,1862,7882.340675044435
STAT,3,NA,1861,6880.2148398184
STAT,3,NA,1864,10501.845410888116
STAT,3,NA,1863,9103.224288613485
STAT,3,NA,1855,6334.542102375685
STAT,3,NA,1857,5682.5822998262365
STAT,3,NA,1856,5997.917241705043
STAT,3,NA,1859,5695.967815032002
STAT,3,NA,1858,5548.977699669416
SIM,5+,NO,1856,162
STAT,4,YES,2008,0.37237601597407344
